id,type,model,status,lost_by,date,nearest_location,geo,unit,tags
46692,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-08-02,"Malynivka, Pokrovsk raion","48.328703,37.459099",,
46283,Rocket and missile artillery,220mm 9P140 BM-27 (for 9K57 'Uragan'),Destroyed,Russia,2026-08-03,"Volnovakha raion, Donetsk oblast",,,Cope cage
46304,Other,'Bogomol V3' logistics UGV,Destroyed,Russia,2026-08-03,"Kherson raion, Kherson oblast",,,
46317,Towed artillery,Unknown towed artillery,Destroyed,Russia,2026-08-03,"Kherson raion, Kherson oblast",,,
46321,Transport,KrAZ-260,Destroyed,Russia,2026-08-03,"Polohy raion, Zaporizhzhia oblast",,,Cope cage
46347,Drones,Supercam S350 reconnaissance UAV,Captured,Russia,2026-08-03,,,,
46390,Self-propelled artillery,152mm 2S19(M1) 'Msta-S',Destroyed,Russia,2026-08-03,"Mirnyi, Sudzha raion","51.202043,35.323846",,Additional armour
46305,Transport,ZiL-131,Destroyed,Russia,2026-08-04,"Polohy raion, Zaporizhzhia oblast",,,
46306,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,2026-08-04,"Kramatorsk raion, Donetsk oblast",,,"Cope cage, Additional armour"
46320,Transport,ZiL-131,Destroyed,Russia,2026-08-04,"Khromivka, Bakhmut raion","48.726864,37.945267",,
46348,Self-propelled artillery,152mm 2S19(M1) 'Msta-S',Destroyed,Russia,2026-08-04,"Lyman Pershyi, Kupiansk raion",,,"Cope cage, Additional armour"
46362,Other,'Impuls-M' universal tracked platform,Destroyed,Russia,2026-08-06,"Vovchansk, Chuhuiv raion","50.300417,36.911732",,Cope cage
46371,Transport,UAZ Patriot jeep,Destroyed,Russia,2026-08-07,"Kherson raion, Kherson oblast",,Rosgvardiya,
46372,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2026-08-07,Kursk oblast,,,"Shattered, Cope cage"
46533,Towed artillery,122mm 2A18 D-30 howitzer,Destroyed,Russia,2026-08-07,Zaporizhzhia oblast,,,Cope cage
46534,Towed artillery,122mm 2A18 D-30 howitzer,Damaged,Russia,2026-08-07,Zaporizhzhia oblast,,,
46696,Transport,KrAZ-255-based vehicle,Damaged,Russia,2026-08-07,South Ukraine,,,"Cope cage, Loitering"
46380,Self-propelled artillery,152mm 2S19(M1) 'Msta-S',Destroyed,Russia,2026-08-08,"Grafovka, Shebekino raion","50.384797,36.722793",,"Turretless, Cope cage, ◇, ✕"
46381,Self-propelled artillery,152mm 2S19(M1) 'Msta-S',Destroyed,Russia,2026-08-08,"Grafovka, Shebekino raion","50.384797,36.722793",,"Cope cage, Additional armour"
46393,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-08-08,Kursk oblast,,,"Cope cage, Jammer"
46394,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,2026-08-08,Kursk oblast,,,
46409,Anti-aircraft systems,5P85SM2-01 TEL (for 40R6 S-400 'Triumf'),Destroyed,Russia,2026-08-08,"Gelendzhik, Gelendzhik okrug","44.568817,37.995980",,Loitering
46434,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-08-08,"Vnezapnoe, Korenevo raion","51.263457,34.877941",,"Cope cage, Jammer, Additional armour"
46435,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-08-08,"Vnezapnoe, Korenevo raion","51.263723,34.877958",,
46389,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-08-09,"Vovchanske, Melitopol raion","46.608077,35.113022",,Loitering
46443,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Captured,Russia,2026-08-10,,,,
46441,Self-propelled artillery,203mm 2S7(M) 'Pion'/'Malka',Destroyed,Russia,2026-08-11,"Novoocheretuvate, Volnovakha raion","47.908114,36.825166",,
46488,Vessels,Project 22160 'Vasily Bykov' class patrol ship,Damaged,Russia,2026-08-11,"Novorossiysk, Novorossiysk okrug","44.711725,37.832689",Black Sea Fleet,Loitering
46495,Vessels,Project 21631 'Buyan-M' class corvette,Damaged,Russia,2026-08-11,"Novorossiysk, Novorossiysk okrug","44.714939,37.834765",Black Sea Fleet,Loitering
46764,Tanks,T-80BV Obr. 2022,Destroyed,Russia,2026-08-11,Donetsk oblast,,40th Separate Naval Infantry Brigade,Turretless
46494,Self-propelled artillery,152mm 2S19(M1) 'Msta-S',Destroyed,Russia,2026-08-12,"Tavilzhanka, Kupiansk raion","49.830822,37.817094",,"Cope cage, Additional armour"
46500,Self-propelled artillery,152mm 2S19(M1) 'Msta-S',Destroyed,Russia,2026-08-12,"Lyman Pershyi, Kupiansk raion",,,
46686,Tanks,Unknown tank,Destroyed,Russia,2026-08-12,"Komar, Volnovakha raion","47.964581,36.797255",,Cope cage
46499,Transport,KamAZ 6x6,Destroyed,Russia,2026-08-13,"Siverskodonetsk, Siverskodonetsk raion","48.945005,38.543592",,Cope cage
46503,Transport,UAZ-452,Destroyed,Russia,2026-08-13,"Brianka, Alchevsk raion","48.499222,38.691028",,"Cope cage, Loitering, Jammer"
46504,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,2026-08-13,"Vozdvyzhivka, Polohy raion","47.733305,36.080376",,"Jammer, Turtle, Hedgehog"
46505,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2026-08-13,"Vozdvyzhivka, Polohy raion","47.734320,36.072162",,"Turtle, Hedgehog"
46768,Transport,9T243M transloader (for 9K317M 'Buk-M3'),Destroyed,Russia,2026-08-13,"Yuriivka, Alchevsk raion","48.491093,39.002735",,Cope cage
46501,Transport,Ural-4320,Destroyed,Russia,2026-08-14,"Stroitel, Yakovlevo raion","50.789538,36.454491",,Loitering
46502,Transport,KamAZ 6x6,Destroyed,Russia,2026-08-14,"Sofiivka (Sofiivka hromada), Berdiansk raion","46.906740,36.361460",,Loitering
46690,Transport,Ural-4320,Destroyed,Russia,2026-08-14,,,,Loitering
46506,Towed artillery,152mm 2A65 'Msta-B' howitzer,Destroyed,Russia,2026-08-16,"Novoielyzavetivka, Pokrovsk raion","48.122985,37.060316",,
46507,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-08-16,"Kalynove, Pokrovsk raion","48.139018,37.450828",,Jammer
46509,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,2026-08-16,"Pokrovsk raion, Donetsk oblast",,,"Cope cage, Jammer"
46510,Transport,KamAZ 6x6 fuel tanker,Destroyed,Russia,2026-08-16,South Ukraine,,,"Cope cage, Loitering"
46511,Transport,Ural-4320,Destroyed,Russia,2026-08-16,"Cherkasskaya Konopelka, Sudzha raion","51.137509,35.324460",,"Cope cage, Additional armour"
46512,Tanks,T-72B3 Obr. 2025,Destroyed,Russia,2026-08-16,"Kramatorsk raion, Donetsk oblast",,,Cope cage
46924,Transport,KamAZ 6x6,Destroyed,Russia,2026-08-16,Donetsk oblast,,Central Military District,"Cope cage, KUNG"
46563,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Captured,Russia,2026-08-18,,,,Damaged
46567,Transport,KamAZ 6x6,Destroyed,Russia,2026-08-18,"Luhanske, Bakhmut raion","48.434169,38.273900",,Loitering
46568,Rocket and missile artillery,220mm 9P140 BM-27 (for 9K57 'Uragan'),Destroyed,Russia,2026-08-18,"Zapovitne, Vasylivka raion","47.362925,34.665322",,
46569,Engineering,'Zemledeliye' remote mine-laying system,Destroyed,Russia,2026-08-19,"Goncharovka, Sudzha raion","51.197134,35.263791",Moskva (ex-Western) Military District,
46628,Self-propelled artillery,240mm 2S4 'Tyulpan',Destroyed,Russia,2026-08-19,"Lyman Pershyi, Kupiansk raion",,,Cope cage
46856,Towed artillery,152mm 2A65 'Msta-B' howitzer,Destroyed,Russia,2026-08-19,"Siverskodonetsk raion, Luhansk oblast",,,
46857,Towed artillery,130mm 52-P-482 M-46 field gun,Destroyed,Russia,2026-08-19,"Siverskodonetsk raion, Luhansk oblast",,,
46604,Transport,Unknown truck,Destroyed,Russia,2026-08-20,South Ukraine,,,Loitering
46597,Self-propelled artillery,152mm 2S5 'Giatsint-S',Destroyed,Russia,2026-08-21,"Nizhnemakhovo, Sudzha raion","51.112449,35.454304",,Cope cage
46602,Transport,KamAZ 6x6,Destroyed,Russia,2026-08-21,,,,Cope cage
46605,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-08-21,Zaporizhzhia oblast,,,"Jammer, Additional armour"
46622,Tanks,T-62M,Destroyed,Russia,2026-08-21,Zaporizhzhia oblast,,,Cope cage
46620,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2026-08-22,"Polohy raion, Zaporizhzhia oblast",,,Cope cage
46629,Anti-aircraft systems,9A34M/35M TELAR (for 9K35 'Strela-10'),Destroyed,Russia,2026-08-22,Belgorod oblast,,,"◇, ✕, Additional armour"
46630,Transport,KamAZ 6x6,Destroyed,Russia,2026-08-22,"Pokrovsk raion, Donetsk oblast",,,"Cope cage, Jammer"
46647,Drones,ZALA Z-20 reconnaissance UAV,Destroyed,Russia,2026-08-22,Black Sea,,,
46648,Drones,'Orlan-10' reconnaissance UAV,Captured,Russia,2026-08-22,,,,Damaged
46650,Drones,Supercam S180 reconnaissance UAV,Captured,Russia,2026-08-22,,,,
46782,Other,'Kuryer' mine-laying UGV,Destroyed,Russia,2026-08-22,,,,
46626,Airplanes,MiG-29 fighter aircraft,Destroyed,Russia,2026-08-23,"Vityazevo airport, Vityazevo","45.001017,37.337838",,Loitering
46649,Drones,'Shtorm' reconnaissance UAV,Captured,Russia,2026-08-23,,,,
46651,Drones,'Albatros' M5 reconnaissance UAV,Captured,Russia,2026-08-23,,,,
46769,Transport,KamAZ 8x8 fuel tanker,Destroyed,Russia,2026-08-23,"Novoivanivka, Melitopol raion","46.778908,35.560109",,
46652,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2026-08-24,"Velyka Novosilka, Volnovakha raion","47.837378,36.836035",,"Cope cage, Jammer, Hedgehog"
46653,Transport,ZiL-131,Destroyed,Russia,2026-08-24,"Velyka Novosilka, Volnovakha raion","47.837289,36.836096",,Cope cage
46654,Transport,ZiL-131,Destroyed,Russia,2026-08-24,"Velyka Novosilka, Volnovakha raion","47.837363,36.836125",,Cope cage
46657,Transport,Ural-4320,Destroyed,Russia,2026-08-24,Kursk oblast,,,"Cope cage, Additional armour"
46705,Rocket and missile artillery,122mm 9P138 (for 9K55 'Grad-1'),Destroyed,Russia,2026-08-24,"Pishchane, Siverskodonetsk raion","49.118824,38.176282",,"Shattered, Cope cage"
46656,Tanks,T-80BVM Obr. 2022,Destroyed,Russia,2026-08-25,"Shebekino raion, Belgorod oblast",,,"Cope cage, Jammer"
46679,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Captured,Russia,2026-08-25,,,,
46687,Transport,KamAZ 6x6,Destroyed,Russia,2026-08-25,"Novonykanorivka, Svatove raion","49.649383,38.233286",,"Cope cage, Loitering"
46702,Transport,KamAZ 6x6,Destroyed,Russia,2026-08-25,"Bilokurakyne, Svatove raion","49.551644,38.724849",,"Cope cage, Flipped, Loitering, Jammer"
46688,Rocket and missile artillery,220mm 9P140 BM-27 (for 9K57 'Uragan'),Destroyed,Russia,2026-08-26,"Serebrianka reserve, Siverskodonetsk raion","48.967999,38.183149",,"Cope cage, Loitering, Jammer"
46781,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-08-26,,,,
46919,Transport,KamAZ 6x6 fuel tanker,Destroyed,Russia,2026-08-26,"Samsonove, Kalmiuske raion","47.104034,37.978997",,"Cope cage, Loitering"
46684,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-08-27,"Polohy raion, Zaporizhzhia oblast",,,
46689,Towed artillery,152mm 2A65 'Msta-B' howitzer,Destroyed,Russia,2026-08-27,"Kramatorsk raion, Donetsk oblast",,,
46712,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-08-28,"Pokrovsk raion, Donetsk oblast",,,
46763,Transport,GAZ-66,Destroyed,Russia,2026-08-28,"Pokrovsk raion, Donetsk oblast",,,Cope cage
46716,Anti-aircraft systems,72V6M-E combat vehicle (for 96K6ME 'Pantsir-S1M'),Destroyed,Russia,2026-08-29,"Kerch, Kerch raion",,,Loitering
46762,Tanks,T-62*,Destroyed,Russia,2026-08-29,,,,"Cope cage, Jammer, Additional armour"
46920,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-08-29,Donetsk oblast,,,
46921,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-08-29,Donetsk oblast,,,
46922,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-08-29,Donetsk oblast,,Southern Military District,
46706,Transport,KamAZ 6x6,Destroyed,Russia,2026-08-30,"Sumy raion, Sumy oblast",,30th Motor Rifle Regiment,
46707,Tanks,T-80BVM Obr. 2022,Destroyed,Russia,2026-08-30,Kursk oblast,,,"Z, Cope cage, Hedgehog"
46708,Transport,GAZ-66,Destroyed,Russia,2026-08-30,"Svatove raion, Luhansk oblast",,,
46709,Transport,Ural-4320,Destroyed,Russia,2026-08-30,"Svatove raion, Luhansk oblast",,,Cope cage
46710,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-08-30,"Svatove raion, Luhansk oblast",,,"Z, Cope cage, ◇, Jammer"
46711,Transport,Ural-4320,Destroyed,Russia,2026-08-30,"Svatove raion, Luhansk oblast",,,Jammer
46715,Anti-aircraft systems,72V6 combat vehicle (for 96K6 'Pantsir-S1'),Destroyed,Russia,2026-08-30,"Yeysk airbase, Yeysk","46.674547,38.166688",,"Turretless, V, Cope cage, ☐, Loitering"
46777,Other,'Impuls-M' Obr. 2026 universal tracked platform,Destroyed,Russia,2026-08-31,"Kupiansk raion, Kharkiv oblast",,,
46855,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2026-08-31,"Bakhmut raion, Donetsk oblast",,,Cope cage
46875,"Radars, jammers",R-330Zh 'Zhytel' electronic warfare station,Destroyed,Russia,2026-08-31,"Rubizhne, Siverskodonetsk raion",,,
46951,Anti-aircraft systems,72V6 combat vehicle (for 96K6 'Pantsir-S1'),Destroyed,Russia,2026-08-31,"Chaltyr, Myasnikov raion",,,Loitering
46952,Anti-aircraft systems,72V6 combat vehicle (for 96K6 'Pantsir-S1'),Destroyed,Russia,2026-08-31,"Saint Petersburg, Leningrad oblast",,,"Turretless, Loitering"
46798,Transport,KamAZ 6x6,Destroyed,Russia,2026-09-02,,,,
46933,Anti-aircraft systems,9A316 TEL (for 9K317 'Buk-M2'),Damaged,Russia,2026-09-02,"Baranykivka, Svatove raion","49.245280,38.355740",,
46794,Self-propelled artillery,152mm 2S43 'Malva',Destroyed,Russia,2026-09-03,"Shirokii, Belgorod raion","50.484194,36.293750",,Jammer
46797,Anti-aircraft systems,9A316 TEL (for 9K317 'Buk-M2'),Destroyed,Russia,2026-09-03,"Ivanivka, Svatove raion","49.291490,38.338270",,Cope cage
46804,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-09-03,South Ukraine,,,
46806,Anti-aircraft systems,5P85D or S TEL (for 75R6 S-300PS),Destroyed,Russia,2026-09-03,"Sirius, Krasnodar krai","43.388299,40.005066",1721st Anti-Aircraft Missile Regiment,"Shattered, Loitering"
46877,Helicopters,Unknown helicopter,Destroyed,Russia,2026-09-03,"Sochi airport, Sochi","43.437940,39.937694",,Loitering
46947,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-09-03,"Pokrovsk raion, Donetsk oblast",,,"Cope cage, Jammer"
46807,Tanks,T-90M 'Proryv',Destroyed,Russia,2026-09-04,,,,
46809,Tanks,T-72B3 Obr. 2022,Destroyed,Russia,2026-09-04,"Kolodiazi, Kramatorsk raion","49.102648,37.915385",,Cope cage
46810,Transport,Ural-4320,Destroyed,Russia,2026-09-04,Belgorod oblast,,,"Loitering, ◇, ✕"
46847,Transport,KamAZ 6x6 with armoured cabin,Destroyed,Russia,2026-09-04,"Demianivka, Mariupol raion","47.051417,37.117667",,Loitering
46944,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-09-05,"Pokrovsk raion, Donetsk oblast",,,
46945,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-09-05,"Pokrovsk raion, Donetsk oblast",,,Jammer
46909,Airplanes,Su-35S multirole aircraft,Destroyed,Russia,2026-09-07,Kursk oblast,,,
46932,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2026-09-07,"Byakhovo, Korenevo raion","51.266600,34.889770",,Cope cage
46946,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-09-07,"Pokrovsk raion, Donetsk oblast",,,
46934,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2026-09-08,"Pokrovsk raion, Donetsk oblast",,,Cope cage
46950,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2026-09-08,"Chervonopopivka, Siverskodonetsk raion","49.134156,38.082890",,"Turretless, Z, ◇, Turtle, Additional armour"
46953,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2026-09-08,Kursk oblast,,,Cope cage
